0,0
0,26.31
0,26.44
1.5,26.37
2.0,26.37
2.51,26.5
3.01,26.44
3.51,26.19
4.01,26.19
4.51,26.5
5.02,26.56
5.52,26.5
6.02,26.5
6.52,26.31
7.02,26.25
7.53,26.31
8.03,26.31
8.53,26.31
9.03,26.19
9.53,26.19
10.04,26.19
10.54,26.25
11.04,26.31
11.54,26.31
12.05,26.31
12.55,26.25
13.05,26.25
13.55,26.25
14.05,26.31
14.56,26.31
15.06,26.25
15.56,26.25
16.06,26.25
16.56,26.31
17.06,26.31
17.57,26.25
18.07,26.25
18.57,26.19
19.07,26.25
19.58,26.31
20.08,26.31
20.58,26.31
21.08,26.37
21.58,26.56
22.09,26.69
22.59,26.75
23.09,26.75
23.59,26.81
24.09,26.94
24.6,27.12
25.1,27.25
25.6,27.25
26.1,27.31
26.6,27.44
27.11,27.5
27.61,27.69
28.11,27.81
28.61,27.69
29.11,27.87
29.62,28.12
30.12,28.19
30.62,28.37
31.12,28.56
31.62,28.69
32.13,28.94
32.63,29.25
33.13,29.44
33.63,29.62
34.13,29.94
34.64,30.19
35.14,30.44
35.64,30.75
36.14,30.87
36.65,31.12
37.15,31.62
37.65,32.0
38.15,32.25
38.65,32.38
39.15,32.5
39.66,33.13
40.16,33.75
40.66,34.13
41.16,34.56
41.67,34.94
42.17,35.31
42.67,35.75
43.17,36.25
43.67,36.69
44.18,37.19
44.68,37.56
45.18,37.88
45.68,38.38
46.18,38.75
46.69,39.38
47.19,40.13
47.69,40.44
48.19,41.13
48.69,41.63
49.2,42.06
49.7,42.75
50.2,43.25
50.7,43.94
51.2,44.56
51.71,45.19
52.21,45.81
52.71,46.38
53.21,46.94
53.71,47.75
54.22,48.25
54.72,48.75
55.22,49.44
55.72,49.94
56.22,50.38
56.73,50.69
57.23,51.13
57.73,51.69
58.23,52.19
58.74,52.56
59.24,53.19
59.74,53.75
60.24,54.19
60.74,54.69
61.25,55.25
61.75,55.88
62.25,56.63
62.75,57.44
63.25,58.31
63.76,59.56
64.26,60.25
64.76,61.0
65.26,61.69
65.76,62.44
66.27,63.19
66.77,64.06
67.27,64.94
67.77,65.62
68.27,66.19
68.78,66.75
69.28,67.12
69.78,67.94
70.28,68.62
70.79,69.37
71.29,70.12
71.79,71.0
72.29,71.56
72.79,72.25
73.29,73.12
73.8,73.81
74.3,74.44
74.8,75.12
75.3,75.94
75.8,76.75
76.31,77.56
76.81,78.25
77.31,78.69
77.81,79.19
78.31,79.87
78.82,80.56
79.32,81.0
79.82,81.62
80.32,82.56
80.82,83.37
81.33,84.25
81.83,85.12
82.33,85.94
82.83,86.69
83.33,87.31
83.84,88.12
84.34,89.0
84.84,89.62
85.34,90.25
85.85,91.06
86.35,91.75
86.85,92.5
87.35,93.44
87.85,94.19
88.36,94.87
88.86,95.69
89.36,96.44
89.86,97.31
90.36,98.19
90.87,98.94
91.37,99.69
91.87,100.5
92.37,101.37
92.87,102.19
93.38,103.0
93.88,103.94
94.38,105.0
94.88,105.69
95.38,106.56
95.89,107.62
96.39,108.56
96.89,109.37
97.39,110.19
97.89,111.06
98.4,111.87
98.9,112.87
99.4,113.69
99.9,114.31
100.4,115.12
100.91,116.12
101.41,116.94
101.91,117.87
102.41,118.81
102.91,119.75
103.42,120.75
103.92,121.62
104.42,122.62
104.92,123.69
105.43,124.87
105.93,125.94
106.43,127.0
106.93,128.13
107.43,129.19
107.93,130.25
108.44,131.31
108.94,132.88
109.44,134.0
109.94,134.63
110.45,135.88
110.95,136.94
111.45,138.06
111.95,139.13
112.45,140.06
112.96,140.94
113.46,141.69
113.96,142.5
114.46,143.5
114.96,144.25
115.47,144.94
115.97,145.88
116.47,146.81
116.97,147.75
117.47,148.81
117.98,149.94
118.48,151.0
118.98,152.19
119.48,153.19
119.98,153.94
120.49,154.75
120.99,155.5
121.49,156.38
121.99,157.0
122.5,157.5
123.0,158.19
123.5,159.06
124.0,159.94
124.5,160.88
125.0,162.0
125.51,163.19
126.01,164.38
126.51,165.44
127.01,166.5
127.51,167.25
128.02,167.94
128.52,168.75
129.02,169.25
129.52,170.13
130.02,171.13
130.53,171.81
131.03,172.56
131.53,173.19
132.03,173.69
132.54,174.44
