0,0
0,49.25
0,49.31
1.5,49.31
2.0,49.25
2.51,49.13
3.01,49.13
3.51,49.06
4.01,49.19
4.51,49.25
5.02,49.19
5.52,49.06
6.02,49.06
6.52,49.13
7.02,49.06
7.53,49.0
8.03,49.13
8.53,49.19
9.03,49.19
9.53,49.25
10.04,49.25
10.54,49.19
11.04,49.0
11.54,48.88
12.05,49.0
12.55,49.06
13.05,49.06
13.55,49.19
14.05,49.06
14.56,48.88
15.06,48.88
15.56,48.81
16.06,48.88
16.56,49.06
17.06,49.06
17.57,49.06
18.07,49.06
18.57,49.0
19.07,49.06
19.58,49.13
20.08,49.13
20.58,49.13
21.08,49.25
21.58,49.19
22.09,49.06
22.59,49.13
23.09,49.38
23.59,49.38
24.09,49.25
24.6,49.44
25.1,49.69
25.6,49.75
26.1,49.75
26.6,49.75
27.11,49.75
27.61,49.81
28.11,49.94
28.61,50.19
29.11,50.56
29.62,50.69
30.12,50.81
30.62,51.06
31.12,51.19
31.62,51.31
32.13,51.69
32.63,51.88
33.13,51.94
33.63,52.19
34.13,52.5
34.64,52.75
35.14,53.06
35.64,53.38
36.14,53.56
36.65,53.88
37.15,54.19
37.65,54.38
38.15,54.63
38.65,54.88
39.15,55.19
39.66,55.44
40.16,55.88
40.66,56.44
41.16,56.63
41.67,56.81
42.17,57.19
42.67,57.5
43.17,57.88
43.67,58.25
44.18,58.75
44.68,59.25
45.18,59.63
45.68,60.13
46.18,60.38
46.69,60.69
47.19,61.38
47.69,61.88
48.19,62.19
48.69,62.75
49.2,63.31
49.7,63.75
50.2,64.19
50.7,64.75
51.2,65.5
51.71,65.87
52.21,66.25
52.71,66.94
53.21,67.44
53.71,67.94
54.22,68.62
54.72,69.19
55.22,69.81
55.72,70.56
56.22,71.0
56.73,71.44
57.23,72.06
57.73,72.75
58.23,73.31
58.74,73.69
59.24,74.25
59.74,74.94
60.24,75.44
60.74,75.81
61.25,76.44
61.75,76.94
62.25,77.56
62.75,78.31
63.25,78.75
63.76,79.69
64.26,80.37
64.76,81.25
65.26,81.94
65.76,82.62
66.27,83.31
66.77,83.94
67.27,84.5
67.77,85.19
68.27,85.87
68.78,86.56
69.28,87.44
69.78,88.25
70.28,88.87
70.79,89.19
71.29,89.87
71.79,90.94
72.29,91.75
72.79,92.5
73.29,93.25
73.8,94.0
74.3,94.75
74.8,95.62
75.3,96.37
75.8,96.62
76.31,97.5
76.81,98.44
77.31,99.06
77.81,99.81
78.31,100.62
78.82,101.5
79.32,102.5
79.82,103.31
80.32,103.94
80.82,104.75
81.33,105.62
81.83,106.44
82.33,107.19
82.83,107.87
83.33,108.75
83.84,109.69
84.34,110.56
84.84,111.44
85.34,112.19
85.85,112.94
86.35,113.81
86.85,114.75
87.35,115.5
87.85,116.12
88.36,117.0
88.86,117.81
89.36,118.56
89.86,119.56
90.36,120.69
90.87,121.56
91.37,122.0
91.87,122.62
92.37,123.81
92.87,124.94
93.38,125.81
93.88,126.62
94.38,127.31
94.88,128.31
95.38,129.25
95.89,130.0
96.39,130.94
96.89,131.69
97.39,132.44
97.89,133.31
98.4,134.13
98.9,134.94
99.4,135.81
99.9,136.63
100.4,137.44
100.91,138.63
101.41,139.69
101.91,140.38
102.41,141.13
102.91,142.06
103.42,143.06
103.92,143.88
104.42,144.69
104.92,145.44
105.43,146.38
105.93,147.31
106.43,148.25
106.93,149.19
107.43,150.0
107.93,151.0
108.44,152.0
108.94,153.19
109.44,153.88
109.94,154.63
110.45,154.88
110.95,155.56
111.45,156.31
111.95,157.19
112.45,158.19
112.96,159.06
113.46,159.88
113.96,160.56
114.46,161.25
114.96,162.25
115.47,163.13
115.97,163.81
116.47,164.38
116.97,165.06
117.47,166.0
117.98,166.88
118.48,167.56
118.98,168.31
119.48,169.13
119.98,169.88
120.49,170.63
120.99,171.44
121.49,172.31
121.99,173.0
122.5,173.69
123.0,174.56
123.5,175.25
124.0,175.88
124.5,176.69
125.0,177.63
125.51,178.63
126.01,179.25
126.51,179.81
127.01,180.63
127.51,181.19
128.02,181.75
128.52,182.63
129.02,183.56
129.52,184.31
130.02,185.0
130.53,185.69
131.03,186.38
131.53,187.19
132.03,188.06
132.54,188.69
133.04,189.44
133.54,190.38
134.04,191.0
134.54,191.69
135.05,192.44
135.55,193.06
136.05,193.69
136.55,194.56
137.05,195.5
137.56,196.19
138.06,196.75
138.56,197.44
139.06,198.0
139.56,198.44
140.07,199.13
140.57,199.81
141.07,200.56
141.57,201.25
142.07,202.0
142.58,202.75
143.08,203.38
143.58,204.0
144.08,204.75
144.58,205.63
145.09,206.31
145.59,206.88
146.09,207.56
146.59,208.56
147.1,209.13
147.6,209.5
148.1,210.44
148.6,211.25
149.1,211.75
149.61,212.44
150.11,213.19
150.61,213.94
151.11,214.75
151.61,215.44
152.12,216.13
152.62,216.81
153.12,217.44
153.62,218.13
154.12,219.06
154.63,219.69
155.13,220.38
155.63,221.0
156.13,221.69
156.63,222.38
157.14,222.81
157.64,223.31
158.14,223.88
158.64,224.19
159.14,224.69
159.65,225.25
160.15,225.88
160.65,226.69
161.15,227.44
161.66,227.75
162.16,228.19
162.66,228.94
163.16,229.63
163.66,230.44
164.16,231.0
164.67,231.44
165.17,232.13
165.67,232.63
166.17,233.31
166.68,234.13
167.18,234.69
167.68,235.31
168.18,235.81
168.68,236.38
169.19,237.06
169.69,237.56
170.19,238.0
170.69,238.63
171.19,239.25
171.7,239.94
172.2,240.63
172.7,241.13
173.2,241.81
173.7,242.5
174.21,243.0
174.71,243.44
175.21,244.06
175.71,244.94
176.21,245.44
176.72,245.94
177.22,246.5
177.72,246.88
178.22,247.5
178.72,248.06
179.23,248.63
179.73,249.31
180.23,249.81
180.73,250.31
181.23,251.19
181.74,252.13
182.24,252.88
182.74,253.44
183.24,253.81
183.74,254.31
184.25,255.06
184.75,255.5
185.25,255.88
185.75,256.69
186.25,257.25
186.76,257.81
187.26,258.56
187.76,259.13
188.26,259.75
188.76,260.38
189.27,260.94
189.77,261.38
190.27,261.31
190.77,260.94
191.27,260.69
191.78,260.69
192.28,260.5
192.78,259.69
193.28,258.69
193.79,257.94
194.29,257.69
194.79,257.69
195.29,257.25
195.79,256.5
196.3,255.88
196.8,255.31
197.3,254.56
197.8,253.88
198.3,253.69
198.8,253.5
199.31,253.06
199.81,253.0
200.31,252.63
200.81,252.31
201.32,252.0
201.82,251.69
202.32,251.31
202.82,250.75
203.32,250.25
203.83,249.88
204.33,249.44
204.83,249.13
205.33,248.81
205.83,248.25
206.34,247.81
206.84,247.56
207.34,247.31
207.84,246.81
208.35,246.31
208.85,246.19
209.35,245.94
209.85,245.38
210.35,244.81
210.86,244.5
211.36,244.19
211.86,243.5
212.36,242.94
212.86,242.75
213.37,242.38
213.87,241.69
214.37,241.25
214.87,241.0
215.37,240.69
215.88,240.31
216.38,239.69
216.88,239.06
217.38,238.88
217.88,238.38
218.38,237.63
218.89,237.19
219.39,236.81
219.89,236.38
220.39,235.88
220.9,235.44
221.4,234.94
221.9,234.44
222.4,233.94
222.9,233.44
223.41,233.13
223.91,232.63
224.41,232.13
224.91,231.69
225.41,231.06
225.92,230.56
226.42,230.19
226.92,229.69
227.42,229.13
227.92,228.5
228.43,228.0
228.93,227.56
229.43,227.06
229.93,226.69
230.43,226.31
230.94,225.88
231.44,225.63
231.94,225.31
232.44,224.75
232.94,224.31
233.45,223.63
233.95,223.06
234.45,222.75
234.95,222.38
235.45,221.94
235.96,221.44
236.46,221.0
236.96,220.44
237.46,220.0
237.97,219.5
238.47,218.94
238.97,218.69
239.47,218.31
239.97,217.81
240.48,217.44
240.98,216.94
241.48,216.44
241.98,215.94
242.48,215.38
242.99,214.75
243.49,214.38
243.99,214.13
244.49,213.63
244.99,213.25
245.5,212.94
246.0,212.44
246.5,211.88
247.0,211.56
247.5,211.13
248.01,210.5
248.51,210.13
249.01,209.69
249.51,209.44
250.01,209.19
250.52,208.75
251.02,208.31
251.52,207.5
252.02,207.06
252.52,206.88
253.03,206.31
253.53,205.88
254.03,205.44
254.53,205.0
255.04,204.63
255.54,204.06
256.04,203.75
256.54,203.19
257.04,202.69
257.55,202.56
258.05,202.0
258.55,201.56
259.05,201.38
259.55,201.0
260.05,200.56
260.56,200.0
261.06,199.63
261.56,199.31
262.06,198.75
262.57,198.38
263.07,198.0
263.57,197.5
264.07,197.0
264.57,196.5
265.08,196.0
265.58,195.56
266.08,195.38
266.58,195.0
267.08,194.5
267.59,194.25
268.09,193.75
268.59,193.25
269.09,192.75
269.59,192.13
270.1,191.88
270.6,191.25
271.1,190.63
271.6,190.38
272.1,190.0
272.61,189.63
273.11,189.13
273.61,188.69
274.11,188.19
274.61,187.88
275.12,187.38
275.62,186.69
276.12,186.25
276.62,186.0
277.12,185.69
277.63,185.25
278.13,185.13
278.63,184.69
279.13,184.13
279.63,183.81
280.14,183.31
280.64,183.0
281.14,182.81
281.64,182.38
282.14,181.75
282.65,181.31
283.15,181.0
283.65,180.5
284.15,180.31
284.66,180.13
285.16,179.56
285.66,179.13
286.16,178.69
286.66,178.31
287.17,177.88
287.67,177.31
288.17,177.13
288.67,176.94
289.17,176.38
289.68,175.88
290.18,175.69
290.68,175.31
291.18,175.06
291.68,174.69
292.19,174.19
292.69,174.06
293.19,173.63
293.69,173.06
294.19,172.81
294.7,172.5
295.2,172.25
295.7,171.81
296.2,171.44
296.7,171.31
297.21,170.88
297.71,170.5
298.21,170.19
298.71,169.56
299.22,169.25
299.72,169.31
300.22,169.0
300.72,168.63
301.22,168.31
301.73,167.94
