0,0
0,53.81
0,53.81
1.5,53.94
2.0,53.94
2.51,53.94
3.01,54.0
3.51,54.0
4.01,54.0
4.51,53.88
5.02,53.88
5.52,53.94
6.02,53.75
6.52,53.81
7.03,53.94
7.53,53.88
8.03,53.88
8.53,53.75
9.03,53.88
9.53,53.81
10.04,53.69
10.54,53.81
11.04,53.94
11.54,53.88
12.05,53.56
12.55,53.56
13.05,53.63
13.55,53.69
14.05,53.94
14.56,53.63
15.06,53.5
15.56,53.56
16.06,53.38
16.56,53.44
17.07,53.63
17.57,53.81
18.07,53.88
18.57,53.88
19.07,53.81
19.58,53.81
20.08,53.69
20.58,53.56
21.08,53.69
21.58,53.94
22.09,54.06
22.59,54.0
23.09,53.94
23.59,54.13
24.09,54.19
24.6,54.06
25.1,54.31
25.6,54.5
26.1,54.56
26.6,54.69
27.11,54.81
27.61,54.94
28.11,55.0
28.61,55.13
29.11,55.25
29.62,55.25
30.12,55.38
30.62,55.63
31.12,55.88
31.62,56.06
32.13,56.25
32.63,56.56
33.13,56.81
33.63,56.94
34.13,57.13
34.64,57.38
35.14,57.63
35.64,57.88
36.14,58.06
36.65,58.25
37.15,58.63
37.65,59.06
38.15,59.38
38.65,59.69
39.15,60.0
39.66,60.31
40.16,60.69
40.66,60.94
41.16,61.19
41.67,61.69
42.17,61.94
42.67,62.38
43.17,62.88
43.67,62.88
44.18,63.31
44.68,63.94
45.18,64.31
45.68,64.69
46.18,65.06
46.69,65.56
47.19,66.06
47.69,66.56
48.19,67.12
48.69,67.56
49.2,68.06
49.7,68.56
50.2,69.06
50.7,69.62
51.2,70.06
51.71,70.56
52.21,71.19
52.71,71.81
53.21,72.37
53.72,72.75
54.22,73.06
54.72,73.69
55.22,74.44
55.72,75.0
56.22,75.44
56.73,75.94
57.23,76.31
57.73,76.75
58.23,77.5
58.74,78.06
59.24,78.62
59.74,79.37
60.24,79.94
60.74,80.44
61.25,81.19
61.75,81.75
62.25,82.25
62.75,82.94
63.25,83.62
63.76,84.31
64.26,84.94
64.76,85.56
65.26,86.19
65.76,86.81
66.27,87.31
66.77,88.0
67.27,88.81
67.77,89.56
68.27,90.19
68.78,90.81
69.28,91.37
69.78,91.94
70.28,92.75
70.78,93.44
71.29,94.19
71.79,95.06
72.29,95.69
72.79,96.44
73.29,97.44
73.8,98.19
74.3,98.81
74.8,99.5
75.3,100.19
75.8,101.0
76.31,101.81
76.81,102.37
77.31,103.12
77.81,104.0
78.31,104.75
78.82,105.5
79.32,106.37
79.82,107.25
80.32,107.94
80.82,108.69
81.33,109.56
81.83,110.31
82.33,111.31
82.83,112.19
83.33,112.87
83.84,113.62
84.34,114.37
84.84,115.25
85.34,116.06
85.84,116.81
86.35,117.69
86.85,118.62
87.35,119.25
87.85,120.0
88.36,120.87
88.86,121.75
89.36,122.62
89.86,123.44
90.36,124.25
90.87,125.12
91.37,126.0
91.87,126.69
92.37,127.44
92.87,128.25
93.38,129.31
93.88,130.44
94.38,131.25
94.88,132.13
95.38,132.94
95.89,133.69
96.39,134.5
96.89,135.38
97.39,136.5
97.89,137.44
98.4,138.31
98.9,139.0
99.4,139.88
99.9,140.69
100.4,141.56
100.91,142.38
101.41,142.75
101.91,143.81
102.41,144.88
102.91,145.63
103.42,146.38
103.92,147.06
104.42,147.75
104.92,148.75
105.43,149.75
105.93,150.38
106.43,151.19
106.93,152.25
107.43,153.13
107.94,153.94
108.44,154.75
108.94,155.63
109.44,156.56
109.94,157.25
110.45,158.0
110.95,158.63
111.45,159.25
111.95,160.5
112.45,161.63
112.96,162.31
113.46,162.94
113.96,163.63
114.46,164.25
114.96,164.94
115.47,165.94
115.97,166.94
116.47,167.75
116.97,168.38
117.47,169.19
117.98,170.06
118.48,170.81
118.98,171.63
119.48,172.38
119.98,173.0
120.49,173.81
120.99,174.75
121.49,175.5
121.99,176.25
122.5,176.88
123.0,177.63
123.5,178.63
124.0,179.44
124.5,180.13
125.0,180.81
125.51,181.56
126.01,182.56
126.51,183.38
127.01,184.06
127.51,184.81
128.02,185.44
128.52,186.19
129.02,187.0
129.52,187.69
130.02,188.19
130.53,188.88
131.03,189.69
131.53,190.38
132.03,191.06
132.54,191.75
133.04,192.38
133.54,193.0
134.04,193.94
134.54,194.75
135.05,195.31
135.55,196.13
136.05,197.13
136.55,197.88
137.05,198.38
137.56,198.94
138.06,199.81
138.56,200.63
139.06,201.38
139.56,202.31
140.07,203.19
