0,0
0,51.0
0,51.06
0,51.06
1.0,51.13
1.26,51.06
1.51,51.06
1.76,51.0
2.01,50.94
2.26,50.88
2.52,50.81
2.77,50.88
3.02,50.81
3.27,50.88
3.52,50.94
3.78,51.0
4.03,51.06
4.28,50.94
4.53,50.94
4.78,50.88
5.04,50.88
5.29,51.0
5.54,51.0
5.79,51.0
6.05,50.94
6.3,50.88
6.55,50.81
6.8,50.81
7.05,50.88
7.31,50.88
7.56,50.81
7.81,50.69
8.06,50.75
8.31,50.81
8.57,50.94
8.82,51.06
9.07,51.0
9.32,51.0
9.57,51.06
9.83,51.13
10.08,51.13
10.33,51.13
10.58,51.13
10.84,51.0
11.09,51.06
11.34,51.0
11.59,50.94
11.84,50.94
12.1,50.94
12.35,51.06
12.6,51.13
12.85,51.25
13.1,51.25
13.35,51.13
13.61,51.0
13.86,51.0
14.11,51.06
14.36,51.25
14.61,51.44
14.87,51.44
15.12,51.44
15.37,51.5
15.62,51.5
15.88,51.56
16.13,51.5
16.38,51.5
16.63,51.5
16.88,51.5
17.13,51.56
17.39,51.63
17.64,51.75
17.89,51.88
18.14,51.94
18.4,52.0
18.65,52.06
18.9,52.19
19.15,52.44
19.4,52.56
19.66,52.69
19.91,52.75
20.16,52.75
20.41,52.75
20.67,52.75
20.92,52.88
21.17,53.06
21.42,53.19
21.67,53.38
21.92,53.44
22.18,53.31
22.43,53.19
22.68,53.25
22.93,53.31
23.19,53.56
23.44,53.94
23.69,54.06
23.94,54.25
24.19,54.38
24.45,54.5
24.7,54.69
24.95,54.69
25.2,54.81
25.45,54.81
25.71,54.75
25.96,54.94
26.21,55.06
26.46,55.31
26.71,55.56
26.97,55.81
27.22,56.06
27.47,56.19
27.72,56.38
27.97,56.44
28.23,56.56
28.48,56.63
28.73,56.75
28.98,57.0
29.23,57.06
29.49,57.38
29.74,57.5
29.99,57.56
30.24,57.69
30.5,57.81
30.75,58.06
31.0,58.25
31.25,58.38
31.5,58.5
31.75,58.63
32.01,58.81
32.26,59.19
32.51,59.44
32.76,59.63
33.02,59.81
33.27,59.94
33.52,60.13
33.77,60.38
34.02,60.44
34.28,60.56
34.53,60.5
34.78,60.56
35.03,60.88
35.28,61.13
35.54,61.5
35.79,61.69
36.04,61.88
36.29,62.0
36.54,62.25
36.8,62.63
37.05,62.94
37.3,63.31
37.55,63.56
37.81,63.81
38.06,64.0
38.31,64.12
38.56,64.44
38.81,64.62
39.06,64.94
39.32,65.25
39.57,65.44
39.82,65.62
40.07,65.81
40.33,66.12
40.58,66.44
40.83,66.81
41.08,67.06
41.33,67.31
41.59,67.62
41.84,67.87
42.09,68.06
42.34,68.25
42.6,68.44
42.85,68.62
43.1,69.0
43.35,69.31
43.6,69.5
43.86,69.81
44.11,70.0
44.36,70.37
44.61,70.75
44.86,71.06
45.12,71.44
45.37,71.69
45.62,72.0
45.87,72.31
46.12,72.56
46.38,72.81
46.63,73.0
46.88,73.31
47.13,73.56
47.38,73.87
47.63,74.12
47.89,74.31
48.14,74.75
48.39,75.06
48.64,75.56
48.9,75.87
49.15,76.06
49.4,76.37
49.65,76.62
49.9,77.12
50.16,77.56
50.41,78.0
50.66,78.25
50.91,78.5
51.16,78.94
51.42,79.25
51.67,79.81
51.92,80.31
52.17,80.75
52.42,81.12
52.68,81.37
52.93,81.81
53.18,82.12
53.43,82.62
53.69,83.19
53.94,83.5
54.19,83.87
54.44,84.06
54.69,84.56
54.95,84.94
55.2,85.31
55.45,86.0
55.7,86.31
55.95,86.87
56.21,87.5
56.46,87.81
56.71,88.31
56.96,88.75
57.21,89.0
57.47,89.5
57.72,89.81
57.97,90.06
58.22,90.62
58.47,90.94
58.73,91.44
58.98,91.94
59.23,92.37
59.48,92.87
59.74,93.31
59.99,93.81
60.24,94.12
60.49,94.56
60.74,94.75
61.0,95.56
61.25,95.87
61.5,96.44
61.75,96.94
62.0,97.31
62.26,97.75
62.51,98.37
62.76,98.87
63.01,99.44
63.26,100.06
63.52,100.31
63.77,100.56
64.02,100.87
64.27,101.25
64.52,101.62
64.77,102.06
65.03,102.37
65.28,102.56
65.53,102.87
65.78,103.25
66.04,103.75
66.29,104.19
66.54,104.81
66.79,105.25
67.04,105.62
67.3,106.12
67.55,106.5
67.8,106.94
68.05,107.44
68.3,107.87
68.56,108.31
68.81,108.87
69.06,109.37
69.31,109.87
69.56,110.5
69.82,111.0
70.07,111.5
70.32,111.94
70.57,112.37
70.82,112.81
71.08,113.25
71.33,113.81
71.58,114.12
71.83,114.5
72.08,115.0
72.34,115.5
72.59,116.25
72.84,117.0
73.09,117.62
73.35,118.19
73.6,118.69
73.85,119.06
74.1,119.5
74.35,119.94
74.61,120.25
74.86,120.75
75.11,121.12
75.36,121.69
75.61,122.37
75.87,122.94
76.12,123.62
76.37,124.0
76.62,124.31
76.87,124.69
77.13,125.25
77.38,125.87
77.63,126.56
77.88,127.31
78.13,127.75
78.39,128.25
