0,0
0,26.56
0,26.56
0,26.62
0,26.56
0,26.56
0,26.62
0,26.56
0,26.69
0,26.62
0,26.62
0,26.69
0,26.56
0,26.62
0,26.56
0,26.56
0,26.75
0,26.69
0,26.75
0,26.69
0,26.62
0,26.69
0,26.56
0,26.56
0,26.5
0,26.44
0,26.56
0,26.5
0,26.56
0,26.56
0,26.56
0,26.62
0,26.62
0,26.69
0,26.62
0,26.69
0,26.69
0,26.62
0,26.56
0,26.5
0,26.5
0,26.5
0,26.56
0,26.56
0,26.5
0,26.5
0,26.56
0,26.56
0,26.56
0,26.62
0,26.56
0,26.5
0,26.44
0,26.37
0,26.5
0,26.5
0,26.56
0,26.62
0,26.44
0,26.56
0,26.62
0,26.62
0,26.62
0,26.62
0,26.62
0,26.56
0,26.62
0,26.56
0,26.5
0,26.5
0,26.5
0,26.5
0,26.62
0,26.62
0,26.69
0,26.87
0,26.69
0,26.69
0,26.62
0,26.44
0,26.5
0,26.62
0,26.69
0,26.69
0,26.75
0,26.69
0,26.69
0,26.75
0,26.62
0,26.62
0,26.62
0,26.62
0,26.62
0,26.5
0,26.44
0,26.37
0,26.31
0,26.5
0,26.44
0,26.44
0,26.5
0,26.44
0,26.44
0,26.5
0,26.62
0,26.62
0,26.75
0,26.69
0,26.62
0,26.44
0,26.31
0,26.37
0,26.44
0,26.5
0,26.44
0,26.37
0,26.31
0,26.44
0,26.62
0,26.56
0,26.62
0,26.62
0,26.5
0,26.56
0,26.56
0,26.5
0,26.75
0,26.87
0,26.94
1.0,26.81
1.25,26.69
1.5,26.62
1.75,26.56
2.01,26.62
2.26,26.69
2.51,26.69
2.76,26.69
3.02,26.62
3.27,26.62
3.52,26.56
3.77,26.56
4.02,26.56
4.28,26.56
4.53,26.62
4.78,26.62
5.03,26.56
5.28,26.44
5.54,26.37
5.79,26.31
6.04,26.37
6.29,26.44
6.55,26.44
6.8,26.5
7.05,26.5
7.3,26.44
7.55,26.5
7.8,26.56
8.06,26.62
8.31,26.56
8.56,26.56
8.81,26.62
9.07,26.69
9.32,26.87
9.57,26.81
9.82,26.75
10.07,26.69
10.33,26.5
10.58,26.56
10.83,26.56
11.08,26.56
11.34,26.62
11.59,26.62
11.84,26.5
12.09,26.5
12.34,26.62
12.6,26.62
12.85,26.75
13.1,26.69
13.35,26.69
13.6,26.69
13.85,26.62
14.11,26.69
14.36,26.69
14.61,26.69
14.86,26.75
15.11,26.81
15.37,26.87
15.62,26.81
15.87,26.81
16.12,26.75
16.37,26.69
16.63,26.69
16.88,26.69
17.13,26.62
17.38,26.56
17.63,26.62
17.89,26.62
18.14,26.69
18.39,26.75
18.64,26.75
18.89,26.69
19.15,26.69
19.4,26.69
19.65,26.62
19.9,26.62
20.16,26.62
20.41,26.62
20.66,26.69
20.91,26.75
21.16,26.62
21.42,26.5
21.67,26.5
21.92,26.5
22.17,26.62
22.42,26.75
22.68,26.62
22.93,26.62
23.18,26.62
23.43,26.62
23.68,26.69
23.94,26.69
24.19,26.69
24.44,26.69
24.69,26.75
24.95,26.75
25.2,26.75
25.45,26.75
25.7,26.75
25.95,26.75
26.21,26.75
26.46,26.69
26.71,26.69
26.96,26.75
27.21,26.62
27.47,26.56
27.72,26.5
27.97,26.5
28.22,26.44
28.47,26.44
28.73,26.37
28.98,26.56
29.23,26.75
29.48,26.69
29.73,26.56
29.99,26.56
30.24,26.5
30.49,26.62
30.74,26.62
31.0,26.62
31.25,26.69
31.5,26.62
31.75,26.75
32.0,26.75
32.26,26.81
32.51,26.69
32.76,26.75
33.01,26.81
33.26,26.75
33.52,26.81
33.77,26.69
34.02,26.5
34.27,26.5
34.52,26.56
34.78,26.62
35.03,26.69
35.28,26.69
35.53,26.75
35.78,26.75
36.04,26.69
36.29,26.69
36.54,26.62
36.79,26.5
37.04,26.62
37.3,26.62
37.55,26.62
37.8,26.81
38.05,26.81
38.3,26.81
38.56,26.75
38.81,26.62
